"TambonID","TambonThai","TambonEng","TambonThaiShort","TambonEngShort","DistrictID","DistrictThai","DistrictEng","DistrictThaiShort","DistrictEngShort","ProvinceID","ProvinceThai","ProvinceEng","Region","RegionOfFour","RegionTravel","Metropolis","PostalCodeRemark","PostCodeMajor","PostCodeMinor"
930901,"ท่ามะเดื่อ","Tha Maduea","ท่ามะเดื่อ","Tha Maduea","9309","อำเภอบางแก้ว","Amphoe Bang Kaeo","บางแก้ว","Bang Kaeo",93,"พัทลุง","Phatthalung","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"93140","93140"
930902,"นาปะขอ","Na Pakho","นาปะขอ","Na Pakho","9309","อำเภอบางแก้ว","Amphoe Bang Kaeo","บางแก้ว","Bang Kaeo",93,"พัทลุง","Phatthalung","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"93140","93140"
930903,"โคกสัก","Khok Sak","โคกสัก","Khok Sak","9309","อำเภอบางแก้ว","Amphoe Bang Kaeo","บางแก้ว","Bang Kaeo",93,"พัทลุง","Phatthalung","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"93140","93140"
930903,"โคกสัก หมู่ 4","Khok Sak, Moo 4","โคกสัก","Khok Sak","9309","อำเภอบางแก้ว","Amphoe Bang Kaeo","บางแก้ว","Bang Kaeo",93,"พัทลุง","Phatthalung","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"93160","93160"
930903,"โคกสัก หมู่ 7","Khok Sak, Moo 7","โคกสัก","Khok Sak","9309","อำเภอบางแก้ว","Amphoe Bang Kaeo","บางแก้ว","Bang Kaeo",93,"พัทลุง","Phatthalung","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"93160","93160"
930903,"โคกสัก หมู่ 8","Khok Sak, Moo 8","โคกสัก","Khok Sak","9309","อำเภอบางแก้ว","Amphoe Bang Kaeo","บางแก้ว","Bang Kaeo",93,"พัทลุง","Phatthalung","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"93160","93160"
930903,"โคกสัก หมู่ 10","Khok Sak, Moo 10","โคกสัก","Khok Sak","9309","อำเภอบางแก้ว","Amphoe Bang Kaeo","บางแก้ว","Bang Kaeo",93,"พัทลุง","Phatthalung","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"93160","93160"
930903,"โคกสัก หมู่ 13","Khok Sak, Moo 13","โคกสัก","Khok Sak","9309","อำเภอบางแก้ว","Amphoe Bang Kaeo","บางแก้ว","Bang Kaeo",93,"พัทลุง","Phatthalung","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"93160","93160"
931001,"ป่าพะยอม","Pa Phayom","ป่าพะยอม","Pa Phayom","9310","อำเภอป่าพะยอม","Amphoe Pa Phayom","ป่าพะยอม","Pa Phayom",93,"พัทลุง","Phatthalung","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"93210","93210"
931002,"ลานข่อย","Lan Khoi","ลานข่อย","Lan Khoi","9310","อำเภอป่าพะยอม","Amphoe Pa Phayom","ป่าพะยอม","Pa Phayom",93,"พัทลุง","Phatthalung","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"93210","93210"
931003,"เกาะเต่า","Ko Tao","เกาะเต่า","Ko Tao","9310","อำเภอป่าพะยอม","Amphoe Pa Phayom","ป่าพะยอม","Pa Phayom",93,"พัทลุง","Phatthalung","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"93210","93210"
931004,"บ้านพร้าว","Ban Phrao","บ้านพร้าว","Ban Phrao","9310","อำเภอป่าพะยอม","Amphoe Pa Phayom","ป่าพะยอม","Pa Phayom",93,"พัทลุง","Phatthalung","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"93210","93210"
931101,"ชุมพล","Chumpon","ชุมพล","Chumpon","9311","อำเภอศรีนครินทร์","Amphoe Srinagarindra","ศรีนครินทร์","Srinagarindra",93,"พัทลุง","Phatthalung","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"93000","93000"
931102,"บ้านนา","Ban Na","บ้านนา","Ban Na","9311","อำเภอศรีนครินทร์","Amphoe Srinagarindra","ศรีนครินทร์","Srinagarindra",93,"พัทลุง","Phatthalung","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"93000","93000"
931103,"อ่างทอง","Ang Thong","อ่างทอง","Ang Thong","9311","อำเภอศรีนครินทร์","Amphoe Srinagarindra","ศรีนครินทร์","Srinagarindra",93,"พัทลุง","Phatthalung","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"93000","93000"
931104,"ลำสินธุ์","Lam Sin","ลำสินธุ์","Lam Sin","9311","อำเภอศรีนครินทร์","Amphoe Srinagarindra","ศรีนครินทร์","Srinagarindra",93,"พัทลุง","Phatthalung","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"93000","93000"
940101,"สะบารัง","Sabarang","สะบารัง","Sabarang","9401","อำเภอเมืองปัตตานี","Amphoe Mueang Pattani","เมืองปัตตานี","Mueang Pattani",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94000","94000"
940102,"อาเนาะรู","Anoru","อาเนาะรู","Anoru","9401","อำเภอเมืองปัตตานี","Amphoe Mueang Pattani","เมืองปัตตานี","Mueang Pattani",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94000","94000"
940103,"จะบังติกอ","Chabang Tiko","จะบังติกอ","Chabang Tiko","9401","อำเภอเมืองปัตตานี","Amphoe Mueang Pattani","เมืองปัตตานี","Mueang Pattani",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94000","94000"
940104,"บานา","Bana","บานา","Bana","9401","อำเภอเมืองปัตตานี","Amphoe Mueang Pattani","เมืองปัตตานี","Mueang Pattani",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94000","94000"
940105,"ตันหยงลุโละ","Tanyong Lulo","ตันหยงลุโละ","Tanyong Lulo","9401","อำเภอเมืองปัตตานี","Amphoe Mueang Pattani","เมืองปัตตานี","Mueang Pattani",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94000","94000"
940106,"คลองมานิง","Khlong Maning","คลองมานิง","Khlong Maning","9401","อำเภอเมืองปัตตานี","Amphoe Mueang Pattani","เมืองปัตตานี","Mueang Pattani",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94000","94000"
940107,"กะมิยอ","Kamiyo","กะมิยอ","Kamiyo","9401","อำเภอเมืองปัตตานี","Amphoe Mueang Pattani","เมืองปัตตานี","Mueang Pattani",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94000","94000"
940108,"บาราโหม","Bara Hom","บาราโหม","Bara Hom","9401","อำเภอเมืองปัตตานี","Amphoe Mueang Pattani","เมืองปัตตานี","Mueang Pattani",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94000","94000"
940109,"ปะกาฮะรัง","Paka Harang","ปะกาฮะรัง","Paka Harang","9401","อำเภอเมืองปัตตานี","Amphoe Mueang Pattani","เมืองปัตตานี","Mueang Pattani",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94000","94000"
940110,"รูสะมิแล","Ru Samilae","รูสะมิแล","Ru Samilae","9401","อำเภอเมืองปัตตานี","Amphoe Mueang Pattani","เมืองปัตตานี","Mueang Pattani",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94000","94000"
940111,"ตะลุโบะ","Talubo","ตะลุโบะ","Talubo","9401","อำเภอเมืองปัตตานี","Amphoe Mueang Pattani","เมืองปัตตานี","Mueang Pattani",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94000","94000"
940112,"บาราเฮาะ","Bara Ho","บาราเฮาะ","Bara Ho","9401","อำเภอเมืองปัตตานี","Amphoe Mueang Pattani","เมืองปัตตานี","Mueang Pattani",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94000","94000"
940113,"ปุยุด","Puyut","ปุยุด","Puyut","9401","อำเภอเมืองปัตตานี","Amphoe Mueang Pattani","เมืองปัตตานี","Mueang Pattani",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94000","94000"
940201,"โคกโพธิ์","Khok Pho","โคกโพธิ์","Khok Pho","9402","อำเภอโคกโพธิ์","Amphoe Khok Pho","โคกโพธิ์","Khok Pho",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94120","94120"
940202,"มะกรูด","Makrut","มะกรูด","Makrut","9402","อำเภอโคกโพธิ์","Amphoe Khok Pho","โคกโพธิ์","Khok Pho",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94120","94120"
940203,"บางโกระ","Bang Kro","บางโกระ","Bang Kro","9402","อำเภอโคกโพธิ์","Amphoe Khok Pho","โคกโพธิ์","Khok Pho",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94120","94120"
940204,"ป่าบอน","Pa Bon","ป่าบอน","Pa Bon","9402","อำเภอโคกโพธิ์","Amphoe Khok Pho","โคกโพธิ์","Khok Pho",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94120","94120"
940205,"ทรายขาว","Sai Khao","ทรายขาว","Sai Khao","9402","อำเภอโคกโพธิ์","Amphoe Khok Pho","โคกโพธิ์","Khok Pho",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94120","94120"
940206,"นาประดู่","Na Pradu","นาประดู่","Na Pradu","9402","อำเภอโคกโพธิ์","Amphoe Khok Pho","โคกโพธิ์","Khok Pho",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94180","94180"
940207,"ปากล่อ","Pak Lo","ปากล่อ","Pak Lo","9402","อำเภอโคกโพธิ์","Amphoe Khok Pho","โคกโพธิ์","Khok Pho",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94180","94180"
940208,"ทุ่งพลา","Thung Phala","ทุ่งพลา","Thung Phala","9402","อำเภอโคกโพธิ์","Amphoe Khok Pho","โคกโพธิ์","Khok Pho",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94180","94180"
940211,"ท่าเรือ","Tha Ruea","ท่าเรือ","Tha Ruea","9402","อำเภอโคกโพธิ์","Amphoe Khok Pho","โคกโพธิ์","Khok Pho",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94120","94120"
940213,"นาเกตุ","Na Ket","นาเกตุ","Na Ket","9402","อำเภอโคกโพธิ์","Amphoe Khok Pho","โคกโพธิ์","Khok Pho",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94120","94120"
940214,"ควนโนรี","Khuan Nori","ควนโนรี","Khuan Nori","9402","อำเภอโคกโพธิ์","Amphoe Khok Pho","โคกโพธิ์","Khok Pho",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94180","94180"
940215,"ช้างให้ตก","Chang Hai Tok","ช้างให้ตก","Chang Hai Tok","9402","อำเภอโคกโพธิ์","Amphoe Khok Pho","โคกโพธิ์","Khok Pho",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94120","94120"
940301,"เกาะเปาะ","Ko Po","เกาะเปาะ","Ko Po","9403","อำเภอหนองจิก","Amphoe Nong Chik","หนองจิก","Nong Chik",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94170","94170"
940302,"คอลอตันหยง","Kholo Tanyong","คอลอตันหยง","Kholo Tanyong","9403","อำเภอหนองจิก","Amphoe Nong Chik","หนองจิก","Nong Chik",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94170","94170"
940303,"ดอนรัก","Don Rak","ดอนรัก","Don Rak","9403","อำเภอหนองจิก","Amphoe Nong Chik","หนองจิก","Nong Chik",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94170","94170"
940304,"ดาโต๊ะ","Dato","ดาโต๊ะ","Dato","9403","อำเภอหนองจิก","Amphoe Nong Chik","หนองจิก","Nong Chik",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94170","94170"
940305,"ตุยง","Tuyong","ตุยง","Tuyong","9403","อำเภอหนองจิก","Amphoe Nong Chik","หนองจิก","Nong Chik",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94170","94170"
940306,"ท่ากำชำ","Tha Kamcham","ท่ากำชำ","Tha Kamcham","9403","อำเภอหนองจิก","Amphoe Nong Chik","หนองจิก","Nong Chik",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94170","94170"
940307,"บ่อทอง","Bo Thong","บ่อทอง","Bo Thong","9403","อำเภอหนองจิก","Amphoe Nong Chik","หนองจิก","Nong Chik",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94170","94170"
940308,"บางเขา","Bang Khao","บางเขา","Bang Khao","9403","อำเภอหนองจิก","Amphoe Nong Chik","หนองจิก","Nong Chik",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94170","94170"
940309,"บางตาวา","Bang Tawa","บางตาวา","Bang Tawa","9403","อำเภอหนองจิก","Amphoe Nong Chik","หนองจิก","Nong Chik",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94170","94170"
940310,"ปุโละปุโย","Pulo Puyo","ปุโละปุโย","Pulo Puyo","9403","อำเภอหนองจิก","Amphoe Nong Chik","หนองจิก","Nong Chik",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94170","94170"
940311,"ยาบี","Yabi","ยาบี","Yabi","9403","อำเภอหนองจิก","Amphoe Nong Chik","หนองจิก","Nong Chik",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94170","94170"
940312,"ลิปะสะโง","Lipa Sa-ngo","ลิปะสะโง","Lipa Sa-ngo","9403","อำเภอหนองจิก","Amphoe Nong Chik","หนองจิก","Nong Chik",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94170","94170"
940401,"ปะนาเระ","Panare","ปะนาเระ","Panare","9404","อำเภอปะนาเระ","Amphoe Panare","ปะนาเระ","Panare",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94130","94130"
940402,"ท่าข้าม","Tha Kham","ท่าข้าม","Tha Kham","9404","อำเภอปะนาเระ","Amphoe Panare","ปะนาเระ","Panare",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94130","94130"
940403,"บ้านนอก","Ban Nok","บ้านนอก","Ban Nok","9404","อำเภอปะนาเระ","Amphoe Panare","ปะนาเระ","Panare",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94130","94130"
940404,"ดอน","Don","ดอน","Don","9404","อำเภอปะนาเระ","Amphoe Panare","ปะนาเระ","Panare",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94130","94130"
940404,"ดอน หมู่ 1","Don, Moo 1","ดอน","Don","9404","อำเภอปะนาเระ","Amphoe Panare","ปะนาเระ","Panare",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94190","94190"
940404,"ดอน หมู่ 2","Don, Moo 2","ดอน","Don","9404","อำเภอปะนาเระ","Amphoe Panare","ปะนาเระ","Panare",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94190","94190"
940405,"ควน","Khuan","ควน","Khuan","9404","อำเภอปะนาเระ","Amphoe Panare","ปะนาเระ","Panare",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94190","94190"
940406,"ท่าน้ำ","Tha Nam","ท่าน้ำ","Tha Nam","9404","อำเภอปะนาเระ","Amphoe Panare","ปะนาเระ","Panare",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94130","94130"
940407,"คอกกระบือ","Khok Krabue","คอกกระบือ","Khok Krabue","9404","อำเภอปะนาเระ","Amphoe Panare","ปะนาเระ","Panare",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94130","94130"
940408,"พ่อมิ่ง","Pho Ming","พ่อมิ่ง","Pho Ming","9404","อำเภอปะนาเระ","Amphoe Panare","ปะนาเระ","Panare",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94130","94130"
940409,"บ้านกลาง","Ban Klang","บ้านกลาง","Ban Klang","9404","อำเภอปะนาเระ","Amphoe Panare","ปะนาเระ","Panare",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94130","94130"
940410,"บ้านน้ำบ่อ","Ban Nam Bo","บ้านน้ำบ่อ","Ban Nam Bo","9404","อำเภอปะนาเระ","Amphoe Panare","ปะนาเระ","Panare",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94130","94130"
940501,"มายอ","Mayo","มายอ","Mayo","9405","อำเภอมายอ","Amphoe Mayo","มายอ","Mayo",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94140","94140"
940502,"ถนน","Thanon","ถนน","Thanon","9405","อำเภอมายอ","Amphoe Mayo","มายอ","Mayo",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94140","94140"
940503,"ตรัง","Trang","ตรัง","Trang","9405","อำเภอมายอ","Amphoe Mayo","มายอ","Mayo",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94140","94140"
940504,"กระหวะ","Krawa","กระหวะ","Krawa","9405","อำเภอมายอ","Amphoe Mayo","มายอ","Mayo",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94190","94190"
940504,"กระหวะ หมู่ 5","Krawa, Moo 5","กระหวะ","Krawa","9405","อำเภอมายอ","Amphoe Mayo","มายอ","Mayo",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94140","94140"
940505,"ลุโบะยิไร","Lubo yilai","ลุโบะยิไร","Lubo yilai","9405","อำเภอมายอ","Amphoe Mayo","มายอ","Mayo",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94140","94140"
940506,"ลางา","La-nga","ลางา","La-nga","9405","อำเภอมายอ","Amphoe Mayo","มายอ","Mayo",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94190","94190"
940507,"กระเสาะ","Kraso","กระเสาะ","Kraso","9405","อำเภอมายอ","Amphoe Mayo","มายอ","Mayo",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94140","94140"
940508,"เกาะจัน","Ko Chan","เกาะจัน","Ko Chan","9405","อำเภอมายอ","Amphoe Mayo","มายอ","Mayo",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94140","94140"
940509,"ปะโด","Pado","ปะโด","Pado","9405","อำเภอมายอ","Amphoe Mayo","มายอ","Mayo",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94140","94140"
940510,"สาคอบน","Sakho Bon","สาคอบน","Sakho Bon","9405","อำเภอมายอ","Amphoe Mayo","มายอ","Mayo",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94140","94140"
940511,"สาคอใต้","Sakho Tai","สาคอใต้","Sakho Tai","9405","อำเภอมายอ","Amphoe Mayo","มายอ","Mayo",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94140","94140"
940512,"สะกำ","Sakam","สะกำ","Sakam","9405","อำเภอมายอ","Amphoe Mayo","มายอ","Mayo",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94140","94140"
940513,"ปานัน","Panan","ปานัน","Panan","9405","อำเภอมายอ","Amphoe Mayo","มายอ","Mayo",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94140","94140"
940601,"ตะโละแมะนา","Talo Maena","ตะโละแมะนา","Talo Maena","9406","อำเภอทุ่งยางแดง","Amphoe Thung Yang Daeng","ทุ่งยางแดง","Thung Yang Daeng",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94140","94140"
940602,"พิเทน","Phithen","พิเทน","Phithen","9406","อำเภอทุ่งยางแดง","Amphoe Thung Yang Daeng","ทุ่งยางแดง","Thung Yang Daeng",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94140","94140"
940603,"น้ำดำ","Nam Dam","น้ำดำ","Nam Dam","9406","อำเภอทุ่งยางแดง","Amphoe Thung Yang Daeng","ทุ่งยางแดง","Thung Yang Daeng",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94140","94140"
940604,"ปากู","Paku","ปากู","Paku","9406","อำเภอทุ่งยางแดง","Amphoe Thung Yang Daeng","ทุ่งยางแดง","Thung Yang Daeng",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94140","94140"
940701,"ตะลุบัน","Taluban","ตะลุบัน","Taluban","9407","อำเภอสายบุรี","Amphoe Sai Buri","สายบุรี","Sai Buri",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94110","94110"
940702,"ตะบิ้ง","Tabing","ตะบิ้ง","Tabing","9407","อำเภอสายบุรี","Amphoe Sai Buri","สายบุรี","Sai Buri",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94110","94110"
940703,"ปะเสยะวอ","Pase Yawo","ปะเสยะวอ","Pase Yawo","9407","อำเภอสายบุรี","Amphoe Sai Buri","สายบุรี","Sai Buri",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94110","94110"
940704,"บางเก่า","Bang Kao","บางเก่า","Bang Kao","9407","อำเภอสายบุรี","Amphoe Sai Buri","สายบุรี","Sai Buri",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94110","94110"
940705,"บือเระ","Bue Re","บือเระ","Bue Re","9407","อำเภอสายบุรี","Amphoe Sai Buri","สายบุรี","Sai Buri",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94110","94110"
940706,"เตราะบอน","Tro Bon","เตราะบอน","Tro Bon","9407","อำเภอสายบุรี","Amphoe Sai Buri","สายบุรี","Sai Buri",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94110","94110"
940707,"กะดุนง","Kadunong","กะดุนง","Kadunong","9407","อำเภอสายบุรี","Amphoe Sai Buri","สายบุรี","Sai Buri",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94110","94110"
940708,"ละหาร","Lahan","ละหาร","Lahan","9407","อำเภอสายบุรี","Amphoe Sai Buri","สายบุรี","Sai Buri",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94110","94110"
940709,"มะนังดาลำ","Manang Dalam","มะนังดาลำ","Manang Dalam","9407","อำเภอสายบุรี","Amphoe Sai Buri","สายบุรี","Sai Buri",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94110","94110"
940710,"แป้น","Paen","แป้น","Paen","9407","อำเภอสายบุรี","Amphoe Sai Buri","สายบุรี","Sai Buri",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94110","94110"
940711,"ทุ่งคล้า","Thung Khla","ทุ่งคล้า","Thung Khla","9407","อำเภอสายบุรี","Amphoe Sai Buri","สายบุรี","Sai Buri",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94190","94190"
940801,"ไทรทอง","Sai Thong","ไทรทอง","Sai Thong","9408","อำเภอไม้แก่น","Amphoe Mai Kaen","ไม้แก่น","Mai Kaen",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94220","94220"
940802,"ไม้แก่น","Mai Kaen","ไม้แก่น","Mai Kaen","9408","อำเภอไม้แก่น","Amphoe Mai Kaen","ไม้แก่น","Mai Kaen",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94220","94220"
940803,"ตะโละไกรทอง","Talo Kraithong","ตะโละไกรทอง","Talo Kraithong","9408","อำเภอไม้แก่น","Amphoe Mai Kaen","ไม้แก่น","Mai Kaen",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94220","94220"
940804,"ดอนทราย","Don Sai","ดอนทราย","Don Sai","9408","อำเภอไม้แก่น","Amphoe Mai Kaen","ไม้แก่น","Mai Kaen",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94220","94220"
940901,"ตะโละ","Talo","ตะโละ","Talo","9409","อำเภอยะหริ่ง","Amphoe Yaring","ยะหริ่ง","Yaring",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94150","94150"
940902,"ตะโละกาโปร์","Talo Kapo","ตะโละกาโปร์","Talo Kapo","9409","อำเภอยะหริ่ง","Amphoe Yaring","ยะหริ่ง","Yaring",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94150","94150"
